timestamp,RSI,MACD,Signal_MACD,Hist_MACD,StochRSI,ADX,Sinal,moeda
2025-06-13 23:20:00,57.98319327731096,0.0009360880656237303,0.0008574435201975099,7.864454542622036e-05,0.9072541135926013,20.961868423582434,1,ADAUSDT
2025-06-13 23:25:00,61.60714285714247,0.0009638185120585119,0.0008787185185697103,8.509999348880158e-05,1.0,22.104135247667585,1,ADAUSDT
2025-06-13 23:30:00,65.17857142857162,0.001006469790467035,0.0009042687729491752,0.00010220101751785978,1.0,23.143525786851587,1,ADAUSDT
2025-06-13 23:35:00,68.181818181818,0.0010443707089867749,0.0009322891601566952,0.00011208154883007968,1.0,24.884497258071512,1,ADAUSDT
2025-06-13 23:40:00,67.28971962616815,0.0011100267481805037,0.0009678366777614569,0.00014219007041904683,0.9686975038447921,26.429891116549488,1,ADAUSDT
2025-06-13 23:45:00,66.66666666666666,0.0011009535395923864,0.0009944600501276429,0.00010649348946474351,0.94683544303798,28.81489687234176,1,ADAUSDT
2025-06-13 23:50:00,71.84466019417408,0.0010972528372559243,0.0010150186075532992,8.223422970262502e-05,1.0,31.25917245491514,1,ADAUSDT
2025-06-13 23:55:00,67.41573033707814,0.001129712368618918,0.0010379573597664232,9.175500885249491e-05,0.8622935992204297,32.24895534124954,1,ADAUSDT
2025-06-14 00:00:00,58.00000000000005,0.00103856570665406,0.0010380790291439506,4.866775101092756e-07,0.5695352180163019,31.670069940935313,1,ADAUSDT
2025-06-14 00:05:00,54.205607476635464,0.0008994785417910656,0.0010103589316733737,-0.00011088038988230813,0.45155815484374096,31.24695332586799,1,ADAUSDT
2025-06-14 00:10:00,45.2631578947375,0.0007563250246842568,0.0009595521502755503,-0.0002032271255912935,0.17351524474820926,28.9567038927614,1,ADAUSDT
2025-06-14 00:15:00,42.8571428571432,0.0006355486221111262,0.0008947514446426655,-0.00025920282253153934,0.09870627695257028,27.291007911398527,1,ADAUSDT
2025-06-14 00:20:00,65.16853932584206,0.0006852474677064846,0.0008528506492554293,-0.00016760318154894472,0.7696898016235619,29.154361948665755,0,ADAUSDT
2025-06-14 00:25:00,46.66666666666653,0.0005169460223158895,0.0007856697238675214,-0.0002687237015516319,0.1314194577352352,29.942704041355835,1,ADAUSDT
2025-06-14 00:30:00,38.61386138613834,0.0003313315449037235,0.0006948020880747618,-0.0003634705431710383,0.0,29.156395068182793,1,ADAUSDT
2025-06-14 00:35:00,42.85714285714316,0.00022999448659055677,0.0006018405677779208,-0.000371846081187364,0.1276912269102218,27.03233491780671,1,ADAUSDT
2025-06-14 00:40:00,45.945945945945894,0.0002277504154153398,0.0005270225373054046,-0.00029927212189006483,0.22064123712953113,25.497261615591082,1,ADAUSDT
2025-06-14 00:45:00,42.241379310344755,0.00016755633782317148,0.00045512929740895806,-0.0002875729595857866,0.10916132185571245,22.44609591382291,1,ADAUSDT
2025-06-14 00:50:00,33.59374999999969,-2.5103481803956385e-05,0.0003590827415663752,-0.0003841862233703316,0.0,19.547865825327275,1,ADAUSDT
2025-06-14 00:55:00,34.67741935483856,-0.00019171612132051763,0.0002489229689889966,-0.00044063909030951426,0.028330550811413575,17.28766019433505,1,ADAUSDT
2025-06-14 01:00:00,29.496402877697975,-0.0004556808261116929,0.0001080022099688587,-0.0005636830360805517,0.0,15.849131738198333,1,ADAUSDT
2025-06-14 01:05:00,29.999999999999517,-0.0006014573802801682,-3.3889708080946673e-05,-0.0005675676721992215,0.014117380466785664,15.388449380964206,1,ADAUSDT
2025-06-14 01:10:00,30.656934306568786,-0.0007885876448819884,-0.00018482929544115504,-0.0006037583494408334,0.03253327511117407,16.16291301257068,1,ADAUSDT
2025-06-14 01:15:00,41.33333333333306,-0.0007666687622209789,-0.0003011971887971198,-0.0004654715734238591,0.331825666591128,16.43055459358748,1,ADAUSDT
2025-06-14 01:20:00,42.17687074829895,-0.0007407588825040223,-0.00038910952753850036,-0.000351649354965522,0.3554726218608839,16.27182443485716,1,ADAUSDT
2025-06-14 01:25:00,40.78947368421031,-0.0007519034624121623,-0.00046166831451323277,-0.00029023514789892956,0.316579603325101,15.900226254300387,1,ADAUSDT
2025-06-14 01:30:00,33.82352941176467,-0.0007281346465293215,-0.0005149615809164506,-0.00021317306561287092,0.25201281629969824,16.900916385425315,1,ADAUSDT
2025-06-14 01:35:00,44.44444444444455,-0.0006533512762901816,-0.0005426395199911967,-0.00011071175629898491,0.9087207775151123,18.123443857952825,1,ADAUSDT
2025-06-14 01:40:00,47.78761061946924,-0.0005713603021565428,-0.0005483836764242659,-2.297662573227683e-05,1.0,19.87210234420001,1,ADAUSDT
2025-06-14 01:45:00,42.85714285714258,-0.0005404971708307116,-0.0005468063753055551,6.309204474843548e-06,0.7304460245636458,21.092801150038223,1,ADAUSDT
2025-06-14 01:50:00,32.478632478632235,-0.0006298152625745512,-0.0005634081527593544,-6.640710981519686e-05,0.16304169976287583,23.982888002389295,1,ADAUSDT
2025-06-14 01:55:00,37.93103448275882,-0.0006447531947091356,-0.0005796771611493106,-6.507603355982502e-05,0.4611303815547862,27.404197875312175,1,ADAUSDT
2025-06-14 02:00:00,44.00000000000004,-0.0006650635039916475,-0.000596754429717778,-6.830907427386951e-05,0.7929272537417249,30.520424253232687,1,ADAUSDT
2025-06-14 02:05:00,47.05882352941209,-0.0006414882362900665,-0.0006057011910322358,-3.57870452578307e-05,0.9601564259536106,32.23029739167741,1,ADAUSDT
2025-06-14 02:10:00,59.340659340658924,-0.0005678439298425486,-0.0005981297387942984,3.0285808951749783e-05,1.0,31.74538359857411,1,ADAUSDT
2025-06-14 02:15:00,59.78260869565219,-0.00043985657943668155,-0.000566475106922775,0.00012661852748609343,1.0,29.79851721508829,1,ADAUSDT
2025-06-14 02:20:00,62.49999999999968,-0.0003824322270737923,-0.0005296665309529784,0.00014723430387918613,1.0,28.530009812127094,1,ADAUSDT
2025-06-14 02:25:00,44.30379746835445,-0.00042083272334714206,-0.0005078997694318113,8.70670460846692e-05,0.3938916167395026,28.391564461121952,1,ADAUSDT
2025-06-14 02:30:00,39.772727272727806,-0.0005179176395345708,-0.0005099033434523633,-8.01429608220756e-06,0.24296344225172498,29.899500969058547,1,ADAUSDT
2025-06-14 02:35:00,36.45833333333332,-0.0006917828286895356,-0.0005462792404997978,-0.00014550358818973775,0.1325622775800792,31.791902592943902,1,ADAUSDT
2025-06-14 02:40:00,32.98969072164991,-0.000852027260891397,-0.0006074288445781176,-0.0002445984163132794,0.017023150016531752,31.39040866203825,1,ADAUSDT
2025-06-14 02:45:00,34.343434343434595,-0.0009040475167658713,-0.0006667525790156684,-0.00023729493775020288,0.0621158201229542,32.08102828338075,1,ADAUSDT
2025-06-14 02:50:00,38.09523809523789,-0.0008706839278724843,-0.0007075388487870315,-0.00016314507908545277,0.18708693441789698,32.20389057852774,1,ADAUSDT
